,Precio,Precio,Precio,Precio
AIAIAIAI,1227.8857913237528,1062.3389214110075,,1094.9106040356787
AIAIAIAJ,831.557633727426,1047.1964587053058,,711.6142200411917
AIAIAIDA,1279.24515321195,957.8073834131427,,1230.5722716780033
AIAIAIDD,862.6416886137325,936.1626464516137,,818.686582346574
AIAIAIDI,578.2839469366382,994.1202750649136,,957.1844326101509
AIAIAIDJ,516.335800133487,926.4614379615022,,1228.4850041699447
AIAIAIIA,107.818198826908,1020.1544783968341,,1171.3740343577215
AIAIAIID,1510.72515258584,1034.8113398139337,,1090.857403547176
AIAIAIII,,952.282592016712,,830.5601072773567
AIAIAIIJ,,912.0718703629526,,1499.472909328605
AIAIAIJA,,1074.0216901917056,,1116.1870881418631
AIAIAIJD,,991.7717033305755,,262.02324758770055
AIAIAIJI,,1028.0743168718186,,928.5319503910875
AIAIAIJJ,,1200.3060791108512,,1300.3219624772455
AIAIAJAA,,1126.4777005159522,,624.4666878674343
AIAIAJAD,,980.9019747035705,,1160.425533827755
AIAIAJAI,,1086.748859575025,,1041.0431080940991
AIAIAJAJ,,1037.0302995967534,,681.2085517789435
AIAIAJDA,,1050.6396999352285,,899.5130726344503
AIAIAJDD,,970.798047972606,,986.6865868365587
AIAIAJDI,,930.3516834968736,,1636.081692333317
AIAIAJDJ,,1010.752469340452,,200.562381788817
AIAIAJIA,,1029.3520142689686,,1132.0221223266963
AIAIAJID,,1061.4931297447906,,1060.2487559359233
AIAIAJII,,1123.828315210223,,882.891455168362
AIAIAJIJ,,994.9848662354193,,557.023631277641
AIAIAJJA,,1324.3794626500473,,671.56260359977
AIAIAJJD,,835.9235367445041,,
AIAIAJJI,,687.4560992574656,,985.4713632865817
AIAIAJJJ,,1206.5318136092462,,
AIAIDAAA,1053.3505359500837,1013.0455464630526,,861.6737189292413
AIAIDAAD,984.4212977625565,1093.6001581927999,,831.0033506430034
AIAIDAAI,702.3114800347176,907.0818037873295,,730.7514626946643
AIAIDAAJ,1334.3113580747643,1245.5403480051073,,1205.0200267218315
AIAIDADA,675.9744039584571,1013.5284550493311,,717.5309794613108
AIAIDADD,1126.8132273879364,1093.4639640747046,,761.771484849349
AIAIDADI,1258.6692544977761,1016.854073277643,,1038.5573310068921
AIAIDADJ,1079.1156902956257,998.7870899765843,,846.0684159932079
AIAIDAIA,972.3327023886355,1056.3251302422764,,1158.004737409679
AIAIDAID,945.2123813737526,1085.0270136651754,,1100.446309374943
AIAIDAII,778.4821655416431,1021.7668962738152,,897.8742426389881
AIAIDAIJ,759.025457607414,996.8347971448212,,896.4999414518285
AIAIDAJA,1335.8281066805391,1174.2468875609686,,1169.0405553152982
AIAIDAJD,934.3871666036584,1022.8675127631494,,794.7955426130391
AIAIDAJI,1119.5198966469475,1127.7479880104922,,850.3898120033111
AIAIDAJJ,968.873369497359,977.7503506384087,,1913.54633753915
AIAIDDAA,1297.2913173173442,991.9982523867599,,1262.4414760464128
AIAIDDAD,883.4996366424049,983.3518816526135,,1118.9460061915158
AIAIDDAI,746.8313429043542,1001.7341710178209,,1063.7018003068952
AIAIDDAJ,582.8189190010468,1022.4141647568631,,601.8997717510713
AIAIDDDA,917.5877648814151,1009.0697678132146,,814.1509221781943
AIAIDDDD,810.3617996503461,961.3899135342178,,884.2924167310449
AIAIDDDI,946.7091947310678,978.5453400646333,,914.6372405159689
AIAIDDDJ,876.9059123643204,1077.3150671198198,,1199.7921412653288
AIAIDDIA,,958.7699183823088,,1250.4196898819862
AIAIDDID,,940.5966737250083,,995.420396905269
AIAIDDII,,1041.750286119622,,1021.8465161633167
AIAIDDIJ,,998.7556509933639,,1211.6597570933607
AIAIDDJA,,1091.47569548183,,1006.5720383252032
AIAIDDJD,,986.2756356145194,,918.9651494858942
AIAIDDJI,,953.1057565546051,,967.7939102652122
AIAIDDJJ,,1044.5246470869065,,1429.750318445051
AIAIDIAA,298.4361211337505,1110.7968805045552,,1191.386988863301
AIAIDIAD,860.9417097700934,950.1204837821874,,1066.6295006096082
AIAIDIAI,731.9447922978293,974.6543521956107,,1086.3996442752164
AIAIDIAJ,998.2003319665928,888.4827788360907,,1290.5635202527633
AIAIDIDA,1230.1454297689108,1105.9205106758618,,635.0723983668896
AIAIDIDD,1044.59649264748,1085.3396661276367,,737.2448928677958
AIAIDIDI,1020.9634696621251,1034.8813445594687,,1089.8213072507392
AIAIDIDJ,1330.9923960379067,1155.944274953691,,1082.36337356933
AIAIDIIA,838.2056449476827,1007.2199476985301,,1012.6162395582706
AIAIDIID,973.0814141321267,977.4740659355838,,1149.8497829868602
AIAIDIII,914.7970816695278,910.8416211356277,,794.9215499762357
AIAIDIIJ,360.32601631131683,769.3623996011756,,1014.6821488896728
AIAIDIJA,1544.4839827921553,903.2392049568455,,885.4117484490725
AIAIDIJD,1410.8603511001986,1010.851960593398,,967.28653044532
AIAIDIJI,1048.1037585512333,987.6934902052288,,274.37661257425253
AIAIDIJJ,1907.4557220464399,1003.643383719207,,
AIAIDJAA,1093.4588415115213,1130.4677034854249,,1249.8002777717143
AIAIDJAD,925.2876443448009,1241.0322321685564,,803.246293707291
AIAIDJAI,395.11237670426266,1216.1939966259285,,1259.8241908626896
AIAIDJAJ,1363.11109349259,1388.6831837324937,,1298.27073349735
AIAIDJDA,,552.3209525431427,,985.9182857762827
AIAIDJDD,,968.4559814946389,,1099.3667821725842
AIAIDJDI,,1114.6423601734762,,926.3348576830723
AIAIDJDJ,,1004.319592926316,,1274.9242293135499
AIAIDJIA,,993.3145514479011,,873.3450146075714
AIAIDJID,,1119.6970042595024,,1111.329491490113
AIAIDJII,,908.6264288028922,,1203.8042204519613
AIAIDJIJ,,1142.790608941913,,560.6031931864163
AIAIDJJA,,1063.9767852459995,,1182.2361509341165
AIAIDJJD,,761.7861089549598,,929.029652460462
AIAIDJJI,,1031.9814870868038,,271.214179214659
AIAIDJJJ,,1418.9640255283875,,907.118675981412
AIAIIAAA,,1137.8921665992425,,1189.6683493103958
AIAIIAAD,,1036.3314072440824,,1208.452746522221
AIAIIAAI,,1075.841270146229,,706.6099657466051
AIAIIAAJ,,812.7112683986128,,1680.4852271753152
AIAIIADA,,1112.2378322509715,,956.5747590299486
AIAIIADD,,1091.6206460451697,,1132.4914815719026
AIAIIADI,,1055.0581311107342,,1071.0191630905092
AIAIIADJ,,1195.0846934021035,,1181.2108030079291
AIAIIAIA,,865.7114389667216,,944.3871941389932
AIAIIAID,,970.2737441970955,,739.6714306590176
AIAIIAII,,977.0867618109354,,1190.9531256822281
AIAIIAIJ,,1318.8166387324954,,1048.5814418655937
AIAIIAJA,,1249.0759615456095,,1027.308027955111
AIAIIAJD,,1232.6345484476276,,1132.1470435855292
AIAIIAJI,,915.1356981575273,,1136.184444999341
AIAIIAJJ,,1742.7823239399,,866.7681229838429
AIAIIDAA,839.4598793372019,1087.751752447829,,665.8133243130857
AIAIIDAD,789.4900104914899,879.7672014441002,,930.0841792713818
AIAIIDAI,1388.5774038749032,1025.1229619375963,,1152.9675447987966
AIAIIDAJ,635.5979321914837,520.8981163941054,,1159.1838241216906
AIAIIDDA,1051.369028974033,1093.361307113179,,971.5628273418105
AIAIIDDD,1015.0379248777268,1238.0644365805817,,976.4166901865665
AIAIIDDI,875.2802521127373,1130.2130208673739,,1099.7018721864342
AIAIIDDJ,1080.1014154459006,961.4641632765604,,884.179612155968
AIAIIDIA,688.5813611946012,1152.8418640846887,,893.1977238285075
AIAIIDID,1066.6689952041497,975.5729858103352,,986.4561778349813
AIAIIDII,1050.303698374734,1048.2720151717965,,999.8102103308184
AIAIIDIJ,812.9387504846494,1135.1188410947875,,1121.6086263815641
AIAIIDJA,1455.15749326002,1227.6478137792506,,1234.6250478145093
AIAIIDJD,533.484812064385,1300.1253240488275,,1438.3850546130514
AIAIIDJI,750.5807719000209,909.726647745716,,1619.927750814622
AIAIIDJJ,784.6654933262546,1077.3277250007752,,1474.23679698773
AIAIIIAA,694.5325023540745,1025.4292033171012,,686.4360399849523
AIAIIIAD,1129.6209630709418,1093.9021122045042,,1077.747352544528
AIAIIIAI,1089.442497115937,1007.9483414287423,,977.130262448734
AIAIIIAJ,452.8166049094164,920.687818544082,,866.9068831561199
AIAIIIDA,843.3192471322058,942.8695392086622,,919.7394961998838
AIAIIIDD,815.8643196004281,904.2762256869784,,1196.5261612698876
AIAIIIDI,1353.053268104005,984.777077650561,,1004.8251871349497
AIAIIIDJ,891.4206165587784,788.2563393414688,,622.161751298347
AIAIIIIA,798.6469549340472,1163.136848175633,,1272.4320640875299
AIAIIIID,950.217638437599,1022.2322271665506,,763.9685810027808
AIAIIIII,1244.9103587222617,960.9369498960185,,961.07115128933
AIAIIIIJ,780.9051111322741,827.058398844547,,1809.4419087887566
AIAIIIJA,1631.1339465440699,1191.5912135700733,,
AIAIIIJD,878.4707202126715,1047.5275776075546,,
AIAIIIJI,958.6669949813673,905.5002748934186,,1504.06155914873
AIAIIIJJ,18.068511070463604,724.6511674937847,,
AIAIIJAA,,986.8325976767252,,998.7153413817762
AIAIIJAD,,1179.1736391673076,,
AIAIIJAI,,1270.6786906271484,,975.8793845108215
AIAIIJAJ,,1097.9017627297812,,595.832355235279
AIAIIJDA,,776.0189298808341,,934.0187954634862
AIAIIJDD,,889.6495805894575,,
AIAIIJDI,,1005.7679496341204,,1875.6219174010366
AIAIIJDJ,,1636.9540003732427,,347.8067754904465
AIAIIJIA,,901.000123137802,,871.592611273829
AIAIIJID,,1148.085845458849,,1043.7532117396288
AIAIIJII,,881.6280775376599,,724.831151962169
AIAIIJIJ,,835.4030797071197,,1343.872583852918
AIAIIJJA,,989.333667065222,,760.952339046268
AIAIIJJD,,1201.599757302746,,1025.06216349805
AIAIIJJI,,1135.2668443332093,,1628.2918046094699
AIAIIJJJ,,1480.62545178184,,
AIAIJAAA,1723.2953482039832,890.3540044866885,1537.61522612535,984.4645460603739
AIAIJAAD,1179.9867674889827,1031.0281485164387,,879.751052524589
AIAIJAAI,705.0900030761517,947.6353262911313,,1191.3251875383
AIAIJAAJ,871.6852863991735,1126.7442427349606,,1034.35458475378
AIAIJADA,1126.861147711828,1078.7103366780468,,1597.8432275969599
AIAIJADD,1105.191722426549,1284.0416539736327,,
AIAIJADI,700.8506395836284,1078.3990374342536,,
AIAIJADJ,901.2000980911972,614.6178572529554,,
AIAIJAIA,1012.3235627325141,754.8165178883683,,1119.1240485563585
AIAIJAID,973.9995875694161,902.411098672215,,1327.0131046009587
AIAIJAII,809.3916465440997,945.5025903786608,,1752.7138769452056
AIAIJAIJ,1208.2842626561146,1009.0022500853582,,
AIAIJAJA,1859.6494302578333,1028.6734364600475,,
AIAIJAJD,1013.729474907686,838.5403083677198,,
AIAIJAJI,1370.7489603781958,788.7484331979109,,
AIAIJAJJ,1212.8473867975301,730.4090137017259,,
AIAIJDAA,816.8360279849726,1073.2702212017032,,422.55914321778505
AIAIJDAD,1134.1898733919788,859.2571452162363,,-202.280930431518
AIAIJDAI,960.9047926896224,969.4341140718067,,708.5793069606624
AIAIJDAJ,1016.9918939303863,1209.982164053212,,
AIAIJDDA,1009.0073379532009,1113.7838188754004,,314.85525325147
AIAIJDDD,1086.0821992553174,1112.1560262600321,,841.771431356907
AIAIJDDI,1049.0246097356778,1046.1092182168304,,1065.39393523604
AIAIJDDJ,546.3724251715736,970.1214102209934,,636.3863717097461
AIAIJDIA,560.7971648455896,775.4845809414052,,927.9786734255454
AIAIJDID,917.0008973794152,938.9404369498238,,767.999600889179
AIAIJDII,607.4902035175821,1045.550973400509,,752.0008009180648
AIAIJDIJ,1057.5755434656107,1093.3963892033614,,663.7745940444446
AIAIJDJA,1291.66093385805,847.3244658008877,,
AIAIJDJD,1344.8874132970511,1054.7204115724257,,
AIAIJDJI,,819.7735951341238,,133.269731740069
AIAIJDJJ,,913.586000731046,,
AIAIJIAA,441.366910842509,887.2664671338906,,1449.43788165255
AIAIJIAD,,933.5876762490218,,
AIAIJIAI,,979.8914987333995,,126.879408318221
AIAIJIAJ,,1083.580869770625,,
AIAIJIDA,,1160.0400205550573,,
AIAIJIDD,,913.0757299954748,,592.6305131196456
AIAIJIDI,,1174.356720341407,,1650.8887609582998
AIAIJIDJ,,1103.1252676971035,,
AIAIJIIA,,1093.9608549759628,,984.6067025363907
AIAIJIID,1522.329803903905,1065.768319226934,,1150.1735578336127
AIAIJIII,,1028.921868075075,,469.4305612259269
AIAIJIIJ,,1334.3893740337196,,1038.0782137720767
AIAIJIJA,,740.8988743164876,,683.916366508718
AIAIJIJD,,882.1355384013045,,
AIAIJIJI,,1115.7867927905781,,
AIAIJIJJ,,1556.7256336644266,,
AIAIJJAA,,1369.7925246688885,,1012.9666538888164
AIAIJJAD,,1041.5306451153656,,2028.7207524186701
AIAIJJAI,,485.9273863656927,,
AIAIJJAJ,,1332.3997148535375,,
AIAIJJDA,,890.5638474758948,,
AIAIJJDD,,996.4830410682622,,
AIAIJJDI,,795.7552632534677,,
AIAIJJDJ,,1172.9866886391255,,
AIAIJJIA,,1076.5583668067484,,737.0786368925455
AIAIJJID,,884.4846033252863,,2029.9525734269398
AIAIJJII,,1093.2195491647856,,1952.8087789032602
AIAIJJIJ,,1443.1490541581168,,
AIAIJJJA,,1190.0279681159402,,
AIAIJJJD,,1652.1960931348567,,
AIAIJJJI,,1010.4142379943418,,
AIAIJJJJ,,2658.3865721338,,
AIAJAAAA,1152.3288387086238,969.418940967324,,
AIAJAAAD,862.9322329317838,975.2262509742992,,
AIAJAAAI,561.9880066814836,917.7711144380266,,
AIAJAAAJ,1523.95499385891,1295.8214975442045,,1009.3175167566152
AIAJAADA,943.9973536374409,1086.9189995274808,,1455.23511555914
AIAJAADD,1203.5536172168336,1110.965283319872,,1164.4248298775126
AIAJAADI,912.2390697474743,1176.6998253410584,,724.544657961328
AIAJAADJ,1422.9958731130118,748.5271805572446,,752.2189907548576
AIAJAAIA,971.3262496793418,953.9600955912869,,1072.8265912348147
AIAJAAID,838.2204668207752,1160.5123978053464,,1570.07440074155
AIAJAAII,1112.5607147021506,968.7764454407669,,906.3976411569769
AIAJAAIJ,891.8019123577943,642.1464142171601,,338.030419012659
AIAJAAJA,990.7258016396755,1166.27198760448,,
AIAJAAJD,1052.2294368127075,1167.2940265043887,,
AIAJAAJI,760.9890741965886,764.6315913608516,,1561.68866689212
AIAJAAJJ,980.7140210738764,1053.0703290946024,,191.159538414188
AIAJADAA,1168.3295943555381,1040.4173423065204,,550.9254501633831
AIAJADAD,821.6048424445777,1261.2411777661157,,842.1145358274247
AIAJADAI,916.8356419853667,1447.981486763327,,
AIAJADAJ,1419.423993425855,791.297795605363,,571.535716536151
AIAJADDA,964.8422889165408,1436.4385206511813,,709.392627500791
AIAJADDD,939.0459718831303,1020.7830843216324,,1067.4875205642286
AIAJADDI,770.412446705406,1233.07697785211,,1078.5353636797238
AIAJADDJ,986.5023160578914,1267.62237729472,,978.1256659754409
AIAJADIA,1023.3365074672407,1260.5371269410657,,805.4055324099902
AIAJADID,1306.2137068725324,1083.1112608953626,,815.4648758029831
AIAJADII,1013.098173956445,1068.666851824,,854.8049396663882
AIAJADIJ,677.9732948505015,1357.2012600436,,-121.285269917439
AIAJADJA,960.7976296267641,,,830.5836889080259
AIAJADJD,1184.2368612418163,905.6015806485093,,883.8841906708329
AIAJADJI,1022.1684853101976,583.1639321448724,,858.1246137755189
AIAJADJJ,1096.6891289232537,1453.93904712009,,
AIAJAIAA,1029.862212633773,1047.4161273161,,
AIAJAIAD,916.755444230448,1123.8180567670468,,1317.356407132884
AIAJAIAI,957.8087441562309,790.1159874968225,,994.492977776544
AIAJAIAJ,777.8376356302296,1922.0269689054699,,
AIAJAIDA,1044.425448280163,1138.4983576745628,,801.0148097827152
AIAJAIDD,1076.045905107541,1067.855093029298,,1399.1624702049435
AIAJAIDI,1070.647109848605,1200.427520703956,,1148.2053427827736
AIAJAIDJ,745.7264588062043,1221.200630530651,,1086.33750722289
AIAJAIIA,1065.6860194218737,1210.4805212659278,,1004.94321690496
AIAJAIID,856.6826417139853,1227.372489444639,,1295.573261148124
AIAJAIII,1036.743058911278,1015.9711656164685,,683.225804982074
AIAJAIIJ,1207.2339459713014,968.9513050631583,,484.307000304292
AIAJAIJA,1062.903028270086,1346.0483129833908,,
AIAJAIJD,1110.4392852816216,1013.794119486989,,1248.32610298011
AIAJAIJI,1193.5131148680728,1132.7105154668777,,1072.4297357867054
AIAJAIJJ,869.2669459865244,850.573544430448,,
AIAJAJAA,,1039.636004247797,,872.8530608918469
AIAJAJAD,,1152.8839316153915,,1507.301926595335
AIAJAJAI,,796.4442294859141,,
AIAJAJAJ,,789.71840681526,,1387.6521758787
AIAJAJDA,,1168.6452418436006,,416.34324479455654
AIAJAJDD,,901.0124294755624,,495.0706871885033
AIAJAJDI,,1039.3455217926626,,1125.8991061896863
AIAJAJDJ,,685.182279740222,,957.2080375672001
AIAJAJIA,,1073.5676238518613,,753.624339689183
AIAJAJID,,1218.939399301934,,777.956805901835
AIAJAJII,,1393.0028198241002,,1359.47470243871
AIAJAJIJ,,1427.3463919452731,,
AIAJAJJA,,1176.3272333306602,,
AIAJAJJD,,694.857621171353,,860.102086296577
AIAJAJJI,,890.884588852483,,
AIAJAJJJ,,1112.501836346613,,
AIAJDAAA,,992.7098400313037,,1191.910536220726
AIAJDAAD,,837.3634827856358,,1012.4593849425846
AIAJDAAI,,879.297090953225,,1218.9869727021055
AIAJDAAJ,,1191.7487133693314,,2057.31651901043
AIAJDADA,,1050.6622518295817,,1234.3920369884245
AIAJDADD,,658.6977282534845,,1232.8963502302686
AIAJDADI,,1246.5188488341144,,424.49292706284245
AIAJDADJ,,339.5751107836442,,433.465652623516
AIAJDAIA,,896.3350937142651,,1077.8953458219
AIAJDAID,992.7392238467005,978.8451603317033,,1268.2174281421178
AIAJDAII,1190.2244523451388,1117.1409403348287,,1134.6579001487855
AIAJDAIJ,1350.4866668702475,498.791015990322,,
AIAJDAJA,750.6154825777962,381.15382417679297,,
AIAJDAJD,1251.53496318348,,,1102.6528379533502
AIAJDAJI,958.485217342451,,,-313.054220784172
AIAJDAJJ,310.821588354903,1383.4634051752898,,
AIAJDDAA,1039.78097427585,879.5540418194837,,1280.716766816018
AIAJDDAD,1113.6047661084974,997.8304764257521,,1295.1029250182319
AIAJDDAI,1070.9903785719937,721.8735630855217,,1467.8556772356167
AIAJDDAJ,804.0637275800542,,,2023.818164231775
AIAJDDDA,1023.6072537299399,1123.4937950553026,,1549.4905104771399
AIAJDDDD,716.8218048378769,813.6411476293482,,1421.5302726451712
AIAJDDDI,862.4770346312994,1010.0394356777556,,1113.589557166285
AIAJDDDJ,1226.2136316830656,825.898999324244,,413.08976612544336
AIAJDDIA,1067.7470336795434,1146.9827066088496,,860.386468274775
AIAJDDID,1161.6440527353514,675.4748348386278,,696.1163418578269
AIAJDDII,1074.409676903792,848.9601180381544,,923.7075946730007
AIAJDDIJ,1321.342465132163,1635.1922952786565,,941.810515861307
AIAJDDJA,1247.2310198659484,,,198.447436480577
AIAJDDJD,936.2800801860174,,,933.9405114193833
AIAJDDJI,950.1297846011938,1203.1895985106364,,2426.42588702477
AIAJDDJJ,841.6293105902956,1202.39722225637,,902.812724327908
AIAJDIAA,943.3466943707214,782.4510799895658,,805.7806838342219
AIAJDIAD,1080.897075937998,1166.3073546413405,,874.695150266976
AIAJDIAI,1065.7840300776836,1101.122491085572,,888.5456239710478
AIAJDIAJ,1380.5923108891645,1368.50975514477,,
AIAJDIDA,1165.354180480336,847.1002412104833,,840.3375250285238
AIAJDIDD,1027.6457327323947,1285.0602481508765,,527.005318651214
AIAJDIDI,1204.3025818394115,1191.2877725434653,,1301.8759745577888
AIAJDIDJ,785.2923503187602,1055.4586059289543,,
AIAJDIIA,1143.213240525865,1118.986121471382,,1293.7708458878512
AIAJDIID,1014.072881050439,871.0483002337278,,828.0044242424183
AIAJDIII,835.7739566620694,996.6060227259266,,1039.1631076494
AIAJDIIJ,1134.9271492721207,1021.2162643202896,,1300.89581446736
AIAJDIJA,991.473103567164,653.2211027897409,,1085.51145562335
AIAJDIJD,830.6260142575431,1136.8598540800551,,
AIAJDIJI,1105.4713325328873,992.2602667157674,,1162.92996559925
AIAJDIJJ,876.0042049941736,1453.17987146994,,
AIAJDJAA,,988.2206149242661,1293.46468947872,
AIAJDJAD,,1248.3455763380127,1407.8084253838695,1170.64862945866
AIAJDJAI,,1144.1423884122091,733.386664974063,
AIAJDJAJ,,1163.7507899953707,1444.028644517227,
AIAJDJDA,,966.9189608824289,1268.557103034852,
AIAJDJDD,,1108.8854253100253,1049.4795172388958,1160.6487083824
AIAJDJDI,,865.9586413268468,821.3575515935945,
AIAJDJDJ,,1032.5381368950423,366.14164055887335,
AIAJDJIA,,792.4037943065946,892.0663662291909,803.4775503540842
AIAJDJID,,763.2659280419412,1212.1866728103248,758.837898283332
AIAJDJII,,1029.7980722146765,973.8965097536939,1512.9788974024375
AIAJDJIJ,,788.9275486730791,1447.0944595501098,327.986405511718
AIAJDJJA,,1042.051508353909,,
AIAJDJJD,,1119.9938894168654,,
AIAJDJJI,,714.2229071709806,,2072.29834381061
AIAJDJJJ,,1881.349846910175,,1409.91970364634
AIAJIAAA,2208.00724984807,950.2789695296236,,1297.6835030452696
AIAJIAAD,,993.2293449626499,,575.404185449945
AIAJIAAI,,974.9016993137888,,1322.9339532895315
AIAJIAAJ,,1426.4753075045976,,
AIAJIADA,,703.5132481359827,,1255.297631247065
AIAJIADD,,1054.7273065237464,,
AIAJIADI,,985.320220699967,,1364.3281351588698
AIAJIADJ,,1213.6094501359182,,
AIAJIAIA,,834.3590566390378,,859.4879732423224
AIAJIAID,,940.7841214591703,,726.4168506331599
AIAJIAII,,1127.186072940993,,1116.2899456697946
AIAJIAIJ,,1127.6237677109036,,
AIAJIAJA,,1215.0836311149776,,
AIAJIAJD,,966.3555572431878,,620.5082474394765
AIAJIAJI,,1188.586874826586,,876.8712116870199
AIAJIAJJ,,898.9992221451826,,
AIAJIDAA,664.4653394408451,916.3178859200109,,1213.8719056350824
AIAJIDAD,1005.5109343847629,1241.997855016798,,1161.82884421339
AIAJIDAI,858.5027733449888,1016.3446682636855,,981.5419719221381
AIAJIDAJ,1182.1499474410036,1094.08375425503,,
AIAJIDDA,1129.200422781225,1185.975325871563,,1129.0435050166022
AIAJIDDD,901.7075880163279,928.993867661855,,1099.092524564057
AIAJIDDI,1081.133258442341,1196.260044354748,,1093.0466402253835
AIAJIDDJ,1007.6367204772422,1047.0822291443162,,91.69788231245371
AIAJIDIA,962.4075102169159,863.419991849946,,1482.9562914068201
AIAJIDID,1107.203751141141,836.6028366664476,,1157.0083765131633
AIAJIDII,1102.3418747116386,966.0724998416397,,1359.3578270731302
AIAJIDIJ,752.9632647931486,787.3873041850288,,883.8840654925658
AIAJIDJA,1191.5059829713387,818.1366459671419,,1292.6608366938249
AIAJIDJD,942.1311541599906,1052.2952531054395,,
AIAJIDJI,829.5359920081995,1001.4682539876935,,570.411372910346
AIAJIDJJ,838.3347463032826,1574.6846360114776,,106.94096535450899
AIAJIIAA,,1094.643815363729,,1486.29947670116
AIAJIIAD,,921.7890558206781,,843.9972767290205
AIAJIIAI,,1156.5255717284206,,713.327198708361
AIAJIIAJ,,895.3748486457348,,1473.0031383446749
AIAJIIDA,,1054.7892872917487,,1228.6178343774793
AIAJIIDD,,1001.1377215335542,,1039.3580044197013
AIAJIIDI,,964.7160901198334,,-19.9490448582338
AIAJIIDJ,,722.2503557367652,,682.7558401366805
AIAJIIIA,,916.8994999015591,,1048.5850000862474
AIAJIIID,,948.2734864591533,,242.993158754267
AIAJIIII,,886.2396057224108,,955.187127751507
AIAJIIIJ,,860.8493523580067,,272.256654975322
AIAJIIJA,,938.8448945962067,,823.2930934524437
AIAJIIJD,,917.6078671270562,,1312.9806231330558
AIAJIIJI,,1067.209183095378,,983.3819048828619
AIAJIIJJ,,497.6556355615737,,
AIAJIJAA,,1076.1719877509001,,1279.73995717821
AIAJIJAD,,1105.012925398205,,
AIAJIJAI,,1012.4447158336222,,343.87819489496104
AIAJIJAJ,,628.217053017216,,659.285854249059
AIAJIJDA,,1206.3101158172574,,-10.0400317486665
AIAJIJDD,,1158.9371074446635,,561.3180043431399
AIAJIJDI,,1115.8671161804734,,1308.4046496079122
AIAJIJDJ,,533.6469882106497,,433.04594882567267
AIAJIJIA,,761.4477475090063,,1264.83439544001
AIAJIJID,,1472.5388024834458,,1027.3332450638686
AIAJIJII,,1186.2751776649488,,369.86499110123106
AIAJIJIJ,,1263.1797964754453,,761.553950027182
AIAJIJJA,,553.5046260377748,,-620.845673858687
AIAJIJJD,,1344.0194701220228,,
AIAJIJJI,,917.1425579010044,,1386.5698395630302
AIAJIJJJ,,671.384627914909,,
AIAJJAAA,,,,1273.26262870442
AIAJJAAD,,925.0088535236505,,
AIAJJAAI,,965.8462856025056,,1531.50972582231
AIAJJAAJ,,,,1835.549289065885
AIAJJADA,,,,736.967934908889
AIAJJADD,,1557.4175610526502,,
AIAJJADI,,1172.5886042187965,,402.468085944663
AIAJJAIA,,835.8665051156023,,1121.800564456632
AIAJJAID,,1493.8815116002302,,1023.2742527590806
AIAJJAII,,1218.1402309170899,,1320.5697360339
AIAJJAIJ,,1453.36137390845,,
AIAJJDAA,,1573.514969277615,,967.2521829663664
AIAJJDAD,,1881.8687412740435,,1475.57048935064
AIAJJDAI,,824.9717844358784,,
AIAJJDAJ,,1188.523673261515,,
AIAJJDDA,,874.207943704407,,
AIAJJDDD,,500.9917979921444,,423.68296134063104
AIAJJDDI,,744.2878633807197,,
AIAJJDDJ,,381.389792948726,,
AIAJJDIA,,1268.526699667826,,1787.333422517235
AIAJJDID,,692.9103493895849,,1438.63896118379
AIAJJDII,,1246.2096388070563,,69.5431551237292
AIAJJDIJ,,903.3568186208479,,954.1689398809535
AIAJJDJD,,455.02556041507796,,
AIAJJDJI,,1017.7872133060145,,
AIAJJDJJ,,1727.17944184008,,
AIAJJIAA,,1193.257797570705,,1050.662455913953
AIAJJIAD,,471.0530853585673,,873.497651497295
AIAJJIAI,,651.7744805391874,,616.2206769058555
AIAJJIAJ,,-5.205184987734009,,1473.52868330987
AIAJJIDA,,843.00079556788,,1603.7655143615698
AIAJJIDD,,717.2905375774811,,779.1738769288139
AIAJJIDI,,929.7640442916395,,
AIAJJIDJ,,1804.0720832137197,,97.7311075743968
AIAJJIIA,,1103.5885956891464,,1371.467696616485
AIAJJIID,,1051.365949440261,,557.721559311273
AIAJJIII,,603.2508632776794,,845.1069614487212
AIAJJIIJ,,1180.2545001129945,,2066.0510817301
AIAJJIJA,,667.2509960145784,,
AIAJJIJD,,195.98571802748546,,
AIAJJIJI,,1707.0175287262,,
AIAJJJAD,,720.485086627158,,
AIAJJJAI,,846.9932254246862,,
AIAJJJAJ,,1463.52283127948,,
AIAJJJDA,,768.9017566109032,,
AIAJJJDI,,134.47490998580201,,1102.6084034751225
AIAJJJID,,824.907653030673,,
AIAJJJII,,920.84239470255,,1265.07795618309
AIAJJJIJ,,44.9730191894703,,1211.90276832678
AIAJJJJA,,,,941.4081036463631
AIAJJJJD,,,,1688.53445422398
AIDAAAAA,,764.4995409200938,,
AIDAAAAD,,658.4760698848744,,
AIDAAAAI,,989.4559412195233,,
AIDAAAAJ,,1125.2200103327552,,
AIDAAADA,1383.56166856771,990.64191873055,,
AIDAAADD,594.086753108936,1079.5728484887413,,
AIDAAADI,,1169.3205517075296,,
AIDAAADJ,,1167.2869395996738,,
AIDAAAIA,871.915922952854,948.297275203505,,
AIDAAAID,986.9330926931507,1121.5211259396146,,
AIDAAAII,162.959623088704,1044.1121035093668,,
AIDAAAIJ,799.266715680106,823.0428069733711,,
AIDAAAJA,1984.62831625887,730.6611054886799,,
