"Fecha_Pago";"ID";"Pago";"Gastos";"Intereses";"Fecha_Inicio";"Deuda"
"2020-10-01 12:03:51";27121922;50;0,31;0;"2020-09-01";50,28
"2020-10-01 12:03:51";27121512;50,43;0,55;45,16;"2020-09-01";95,59
"2020-09-17 05:05:32";27126289;643,37;0;0;"2020-09-01";643,37
"2020-09-14 17:47:18";27126289;1,43;1,32;0;"2020-09-01";701,38
"2020-09-17 05:05:32";27122334;45,3;0;0;"2020-09-01";45,3
"2020-09-14 17:47:18";27120503;0,61;0;0;"2020-08-01";0,61
"2020-09-10 05:05:33";27086214;5;0,7;26,39;"2020-07-15";126,07
"2020-09-10 05:05:33";27086214;5;0,61;25,05;"2020-07-15";126,07
"2020-09-10 05:05:33";27086214;5;0,28;26,34;"2020-07-15";126,07
"2020-09-10 05:05:33";27086214;5;0,71;26,03;"2020-07-15";126,07
"2020-09-23 16:56:04";27121565;181,82;-29,44;34,25;"2020-07-01";657,76
"2020-09-23 16:56:04";27121565;183,26;-31,54;32,81;"2020-07-01";657,76
"2020-09-23 16:56:04";27121565;184,69;-33,64;31,37;"2020-07-01";657,76
"2020-09-06 05:05:04";27052600;47,49;0,05;0;"2020-09-01";47,49
"2020-09-09 12:05:15";27053323;473,58;1,09;0;"2020-09-01";474,67
"2020-09-12 05:05:32";27122796;403,95;2,28;0;"2020-09-01";405,98
"2020-10-01 12:03:51";27120534;0;0,02;8,87;"2020-09-01";8,87
"2020-09-06 05:05:04";27052627;54,72;0,06;0,9;"2020-09-01";55,62
"2020-10-02 13:25:30";27122368;12,76;0,47;14,19;"2020-09-01";27,42
"2020-10-01 12:03:51";27122570;54,63;0,03;0;"2020-09-01";54,63
"2020-10-02 13:25:30";27051892;60,3;0;0;"2020-08-01";60,3
"2020-10-01 12:03:51";27122577;37,6;0,22;13,37;"2020-09-01";50,97
"2020-09-20 05:05:34";27122994;198,26;1,74;0;"2020-09-01";199,75
"2020-10-01 12:03:51";27158386;455,31;0,07;0;"2020-09-25";455,38
"2020-09-20 05:05:34";27124471;45,27;0,23;0;"2020-09-01";45,47
"2020-09-14 17:47:18";27124471;4,19;0,28;0;"2020-09-01";45,27
"2020-09-06 05:05:04";27052043;53,78;0,08;16,96;"2020-09-01";70,74
"2020-10-01 12:03:51";27120931;100;0,81;0;"2020-09-01";100,63
"2020-09-24 11:05:27";27124466;115,47;-34,21;8,96;"2020-09-01";124,42
"2020-09-12 05:05:32";27030798;0;50,79;54,42;"2019-12-10";3096,48
"2020-09-20 05:05:34";27122571;0,01;-35;0;"2020-09-01";0,01
"2020-09-18 10:32:14";27122571;47,23;0,85;43,79;"2020-09-01";0,01
"2020-09-23 16:56:04";27122147;16,05;1,45;60,78;"2020-09-01";144,88
"2020-09-23 17:33:18";27122147;144,88;-34,9;0;"2020-09-01";144,88
"2020-09-10 05:05:33";27120935;274,37;26,92;18,49;"2020-09-01";319,58
"2020-09-10 05:05:33";27120324;0;9,35;0;"2020-08-01";916,38
"2020-09-24 11:05:27";27122785;80,09;-27,69;68,77;"2020-04-01";766,69
"2020-10-01 12:03:51";27122148;0;0,12;17,73;"2020-09-01";17,73
"2020-10-02 13:25:30";27146628;11,27;0,18;0;"2020-09-01";11,45
"2020-09-06 05:05:04";27053045;745,32;0;0;"2020-09-01";745,32
"2020-09-05 05:05:06";27053045;64,52;11,15;0;"2020-09-01";745,32
"2020-09-06 05:05:04";27052635;999,26;37,28;0;"2020-09-01";1036,54
"2020-10-01 10:10:32";27147962;148,37;2,42;0;"2020-09-01";150,69
"2020-09-24 11:05:27";27121341;88,77;1,24;0,99;"2020-09-01";90,94
"2020-10-02 13:25:30";27123182;0;0,15;9,4;"2020-09-01";9,4
"2020-09-11 05:05:31";27121342;688,41;-31,13;71,58;"2020-09-01";759,99
"2020-09-10 05:05:33";27054123;5;0,14;5,37;"2020-08-01";21,12
"2020-09-10 05:05:33";27054123;5;0,03;5,58;"2020-08-01";21,12
"2020-09-11 05:05:31";27122783;55,8;0;0;"2020-09-01";55,8
"2020-09-23 05:05:32";27120933;49,52;-34,99;0;"2020-09-01";49,52
"2020-09-20 05:05:34";27120933;19,39;0,46;11,64;"2020-09-01";49,52
"2020-10-01 12:03:51";27121343;130,52;-33,95;56,7;"2020-09-01";187,22
"2020-09-27 05:05:30";27120934;23,43;0,48;13,65;"2020-09-01";37,08
"2020-10-01 12:03:51";27073383;276,52;15,63;26,21;"2020-09-01";318,16
"2020-09-18 10:32:14";27121961;5;0,52;26,33;"2020-08-01";97,44
"2020-09-20 05:05:34";27123185;55,24;0,31;0;"2020-09-01";55,55
"2020-09-18 10:32:14";27122583;71,99;2,12;0;"2020-08-01";74,07
"2020-09-17 05:05:32";27141827;114,55;0,79;0;"2020-09-01";115,34
"2020-09-06 05:05:04";27053100;44,93;0;0;"2020-09-01";44,93
"2020-09-20 05:05:34";27123183;34,54;-34,89;0;"2020-09-01";34,54
"2020-09-20 05:05:34";27121752;74,73;3,7;48,27;"2020-08-01";250,85
"2020-09-20 05:05:34";27121752;76,13;1,31;46,87;"2020-08-01";250,85
"2020-09-17 05:05:32";27123391;84,32;1,29;3,54;"2020-08-01";87,88
"2020-10-02 13:25:30";27122364;243,65;4,78;14,93;"2020-08-01";585,32
"2020-10-02 13:25:30";27122364;297,28;12,06;12,62;"2020-08-01";585,32
"2020-09-26 05:05:34";27125278;91,71;0;0;"2020-07-29";185,11
"2020-09-06 05:05:04";27052836;76,68;0,38;124;"2020-09-01";200,93
"2020-10-01 12:03:51";27125478;35,12;0,26;0;"2020-09-01";35,12
"2020-09-06 05:05:04";27052950;13,37;0,04;21,23;"2020-09-01";34,6
"2020-09-24 11:05:27";27121753;471,38;6,35;0;"2020-08-01";982,24
"2020-09-24 11:05:27";27121753;484,58;4,94;15,42;"2020-08-01";982,24
"2020-09-24 11:05:27";27122983;860,59;7,01;0;"2020-09-01";866,52
"2020-09-27 05:05:30";27121958;32,35;0,61;12,56;"2020-09-01";44,91
"2020-09-24 11:05:27";27054815;59,97;-34,93;0;"2020-09-01";59,97
"2020-09-09 12:05:15";27052960;368,17;0,71;9,86;"2020-09-01";378,74
"2020-09-06 05:05:04";27052881;151,44;0,18;10,27;"2020-09-01";161,71
"2020-09-09 12:05:15";27053098;67,69;-34,8;50,53;"2020-09-01";118,22
"2020-09-17 05:05:32";27121556;117,63;1,27;38,37;"2020-09-01";157,27
"2020-09-23 16:56:04";27126482;25,13;0,82;0;"2020-08-01";61,11
"2020-09-23 16:56:04";27126482;34,2;0,46;0,62;"2020-08-01";61,11
"2020-10-01 12:03:51";27122993;46,86;0,67;0;"2020-09-01";47,51
"2020-09-24 11:05:27";27153350;163,63;0;0;"2020-09-18";163,63
"2020-09-11 05:05:31";27121345;61,63;0;0;"2020-05-31";2351,39
"2020-09-06 05:05:04";27052321;2558,16;3,12;218,58;"2020-09-01";2776,74
"2020-10-01 12:03:51";27123407;120,44;0;23,81;"2020-09-01";144,25
"2020-10-01 10:10:32";27122803;0;0,45;85,23;"2020-09-01";85,23
"2020-09-23 16:56:04";27122803;0;1,09;17,29;"2020-09-01";85,23
"2020-09-18 10:32:14";27122377;66,4;0;0;"2020-04-01";66,4
"2020-10-01 12:03:51";27054068;0;0,36;13,89;"2020-08-01";28,01
"2020-10-01 12:03:51";27054068;0;0,11;13,89;"2020-08-01";28,01
"2020-09-17 13:11:21";27126268;79,1;0;0;"2017-05-23";809,55
"2020-10-01 10:10:32";27052876;125,67;-32,4;52,65;"2020-09-01";178,32
"2020-09-06 05:05:04";27052876;0;0,28;67,84;"2020-09-01";178,32
"2020-10-01 12:03:51";27120336;31,97;0,02;0;"2020-09-01";31,97
"2020-10-01 10:10:32";27158635;489,35;0;0;"2020-08-25";490,47
"2020-09-05 05:05:06";27052639;485,8;0,61;0;"2020-09-01";485,8
"2020-09-24 11:05:27";27153180;100,16;2,13;47,9;"2020-09-01";150,01
"2020-09-12 05:05:32";27121972;51,79;-34,77;0;"2020-09-01";51,79
"2020-09-17 05:05:32";27122352;0,01;-35;0;"2020-09-01";0,01
"2020-09-09 12:05:15";27053030;198,78;0,37;0;"2020-09-01";198,78
"2020-09-05 05:05:06";27053030;1907,72;2,64;0;"2020-09-01";198,78
"2020-10-01 12:03:51";27120544;204,42;1,41;0;"2020-09-01";205,7
"2020-09-05 05:05:06";27052745;256,47;0,32;0;"2020-09-01";256,47
"2020-09-10 05:05:33";27125276;141,16;0,39;0;"2020-09-01";141,16
"2020-09-24 11:05:27";27052787;277,37;-29,48;147,47;"2020-09-01";424,83
"2020-09-24 11:05:27";27121112;17,86;0,48;22,7;"2020-09-01";40,56
"2020-09-05 05:05:06";27053144;271,21;0,34;0;"2020-09-01";271,21
"2020-09-17 05:05:32";27121148;117,45;0,11;0;"2020-09-01";117,56
"2020-10-02 13:25:30";27120318;12,67;0,06;0;"2020-09-01";12,73
"2020-09-23 16:56:04";27120318;394,64;5,36;0;"2020-09-01";12,67
"2020-09-17 05:05:32";27120507;280,38;14,45;0;"2020-09-01";294,46
"2020-10-02 13:25:30";27121971;201,15;3,53;0;"2020-09-01";204,68
"2020-09-27 05:05:30";27121149;199,59;0;0;"2020-08-01";199,59
"2020-10-01 12:03:51";27120314;55,67;2,16;26,42;"2020-08-01";186,59
"2020-10-01 12:03:51";27120314;62,34;0,7;39,41;"2020-08-01";186,59
"2020-09-05 05:05:06";27051884;281,6;0,35;0;"2020-09-01";281,6
"2020-09-17 05:05:32";27123000;27,53;1,4;5,2;"2020-08-01";78,34
"2020-09-10 05:05:33";27052429;43,12;0,2;7,69;"2020-09-01";50,81
"2020-09-05 05:05:06";27053033;224,45;0,28;0;"2020-09-01";224,45
"2020-09-27 05:05:30";27120746;579,32;0;0;"2020-08-01";579,32
"2020-09-17 05:05:32";27121525;266,66;2,34;0;"2020-09-01";268,83
"2020-09-02 05:05:04";27032348;0;0,49;0;"2020-07-01";12,47
"2020-09-02 05:05:04";27032348;12,02;0;0;"2020-07-01";12,47
"2020-09-20 05:05:34";27120510;24,01;0,37;17,24;"2020-09-01";41,25
"2020-09-05 05:05:06";27053194;235,04;0,29;0;"2020-09-01";235,04
"2020-09-10 05:05:33";27122590;250;9,17;0;"2020-09-01";259,01
"2020-09-24 11:05:27";27053413;164,24;6,96;0,51;"2020-09-01";171,6
"2020-09-24 11:05:27";27121736;47,09;0,69;2,91;"2020-09-01";50,66
"2020-09-27 05:05:30";27121535;433,29;0;0;"2020-09-01";433,29
"2020-09-24 11:05:27";27121535;106,43;7,78;0;"2020-09-01";433,29
"2020-09-12 05:05:32";27052425;274,04;1,55;0;"2020-09-01";275,41
"2020-09-10 05:05:33";27053209;43,8;0,05;0;"2020-09-01";43,8
"2020-09-09 12:05:15";27053209;39,9;0,1;0;"2020-09-01";43,8
"2020-09-09 12:05:15";27053209;99,54;0,46;0;"2020-09-01";43,8
"2020-10-02 13:25:30";27120748;56,49;1,49;43,51;"2020-08-01";101,44
"2020-10-01 12:03:51";27104220;78,75;-33,55;5,34;"2020-09-01";169,57
"2020-10-01 12:03:51";27121336;0;0,06;10,16;"2020-09-01";10,16
"2020-09-06 05:05:04";27053324;606,81;0;0;"2020-09-01";606,81
"2020-09-05 05:05:06";27053324;93,72;0,88;0;"2020-09-01";606,81
"2020-09-20 05:05:34";27122178;16,8;0,09;0;"2020-08-01";16,88
"2020-09-10 05:05:33";27122178;15,98;0,32;0;"2020-08-01";116,73
"2020-09-10 05:05:33";27122178;60,45;0,5;22,75;"2020-08-01";116,73
"2020-09-06 05:05:04";27053253;390,32;9,25;0;"2020-09-01";399,32
"2020-09-12 05:05:32";27122787;39,97;0,02;0;"2020-09-01";39,97
"2020-09-10 05:05:33";27120310;6,94;0;0;"2020-09-01";76,69
"2020-09-10 05:05:33";27120310;64,64;0,35;4,81;"2020-09-01";76,69
"2020-09-09 12:05:15";27030542;221,6;0;0;"2020-07-03";116,21
"2020-09-03 05:05:05";27030542;77,71;0;0;"2020-07-03";116,21
"2020-10-01 12:03:51";27139413;0;0,08;62,42;"2020-09-08";62,42
"2020-09-24 11:05:27";27121569;14,96;0,21;0;"2020-09-01";15,16
"2020-09-06 05:05:04";27052502;333,44;0,63;0;"2020-09-01";333,86
"2020-09-10 05:05:33";27121739;19,92;0,11;2,72;"2020-08-01";50,07
"2020-09-10 05:05:33";27121739;26,76;0,59;0;"2020-08-01";50,07
"2020-10-01 12:03:51";27106508;7,58;0;0;"2020-07-01";7,58
"2020-09-26 05:05:34";27106508;38;0;0;"2020-07-01";7,58
"2020-09-17 05:05:32";27106508;53,7;0;0;"2020-07-01";45,58
"2020-09-14 17:47:18";27106508;32;0;0;"2020-07-01";99,28
"2020-09-20 05:05:34";27122763;42,96;1,04;1;"2020-08-01";117,65
"2020-10-02 13:25:30";27122589;53,14;-33,98;11,55;"2020-09-01";64,69
"2020-09-24 11:05:27";27121762;94,01;15,43;0;"2020-09-01";105,99
"2020-09-05 05:05:06";27052252;48,72;0,12;27,14;"2020-09-01";75,86
"2020-09-09 12:05:15";27055047;18,05;0,14;1,81;"2020-07-05";65,72
"2020-10-02 13:25:30";27122549;11,56;0,03;0;"2020-08-01";210,33
"2020-10-02 13:25:30";27122549;36,56;3,09;8,76;"2020-08-01";210,33
"2020-09-27 05:05:30";27122549;249,58;7,04;8,38;"2020-08-01";210,57
"2020-09-06 05:05:04";27052233;48,38;0,06;2,44;"2020-09-01";50,82
"2020-09-23 16:56:04";27122801;58,47;-34,13;32,57;"2020-09-01";91,04
"2020-09-12 05:05:32";27110135;404,04;2,28;0;"2020-09-01";406,07
"2020-09-09 12:05:15";27053394;41,94;0,16;4,34;"2020-09-01";46,28
"2020-09-12 05:05:32";27109536;164,2;0,62;0;"2020-09-01";164,71
"2020-09-20 05:05:34";27109923;78,59;-34,46;1,96;"2020-09-01";80,55
"2020-09-09 12:05:15";27053365;200;7,22;0;"2020-09-01";207,11
"2020-09-24 11:05:27";27108932;55,8;0,06;0;"2020-09-01";55,8
"2020-09-27 05:05:30";27110333;143,2;0,96;0;"2020-09-01";35,96
"2020-10-01 10:10:32";27109937;20,4;0,47;12,97;"2020-09-01";33,37
"2020-09-18 10:32:14";27109721;5;0,65;33,82;"2020-08-01";122,01
"2020-09-24 11:05:27";27107100;200;5,73;0;"2020-09-01";205,6
"2020-09-24 11:05:27";27107301;7,72;-34,97;0;"2020-09-01";7,72
"2020-09-17 05:05:32";27107301;59,34;1,05;66,46;"2020-09-01";7,72
"2020-09-05 05:05:06";27052417;0;1,93;3,43;"2020-09-01";153,55
"2020-09-06 05:05:04";27052417;133,37;0;20,18;"2020-09-01";153,55
"2020-09-06 05:05:04";27053066;199,58;0,37;0;"2020-09-01";199,83
"2020-09-12 05:05:32";27053135;0,01;-35;0;"2020-09-01";0,01
"2020-09-09 12:05:15";27053135;77,95;0,41;43,42;"2020-09-01";121,38
"2020-09-24 11:05:27";27110148;48,38;0,6;2,44;"2020-09-01";50,82
"2020-09-24 11:05:27";27110137;21;0,72;29;"2020-09-01";50,66
"2020-09-12 05:05:32";27109723;68,58;-34,7;18,12;"2020-09-01";86,7
"2020-09-24 11:05:27";27107095;200;16,73;0;"2020-09-01";216,59
"2020-10-01 12:03:51";27107907;42,62;3,94;3,38;"2020-08-01";100,19
"2020-10-01 12:03:51";27107907;47,19;0,31;2,81;"2020-08-01";100,19
"2020-09-24 11:05:27";27109124;45,3;0,7;3,21;"2020-09-01";49,15
"2020-09-12 05:05:32";27109123;765,2;3,35;0;"2020-09-01";768,55
"2020-09-20 05:05:34";27110326;200;11,1;0;"2020-09-01";211,1
"2020-09-24 11:05:27";27110327;200;11,88;0;"2020-09-01";211,75
"2020-09-23 16:56:04";27107494;80,16;-34,75;9,88;"2020-09-01";90,04
"2020-09-20 05:05:34";27107494;0;1,39;64,43;"2020-09-01";90,04
"2020-09-17 05:05:32";27107496;17,32;0,02;0;"2020-09-01";17,32
"2020-09-14 17:47:18";27108916;5;0,03;0,13;"2020-09-01";5,16
"2020-09-10 05:05:33";27031577;333,64;0;0;"2020-07-01";333,64
"2020-09-27 05:05:30";27107096;234;-32,75;39,75;"2020-09-01";273,75
"2020-09-06 05:05:04";27053058;200;9,39;0;"2020-09-01";209,26
"2020-09-06 05:05:04";27052896;210,89;0,37;122,9;"2020-09-01";333,79
"2020-10-01 10:10:32";27112868;189,42;-32,14;0;"2020-08-01";301,48
"2020-09-06 05:05:04";27052140;200;2,73;0;"2020-09-01";202,6
"2020-10-02 13:25:30";27030377;14,47;0,27;0,53;"2020-09-01";15,26
"2020-09-27 05:05:30";27109717;188,47;-33,25;48,58;"2020-09-01";237,05
"2020-09-23 16:56:04";27109519;23,54;1,37;1,46;"2020-07-01";77,43
"2020-09-23 16:56:04";27109519;23,93;0,86;1,07;"2020-07-01";77,43
"2020-09-23 16:56:04";27109519;24,38;0,35;0,62;"2020-07-01";77,43
"2020-10-01 12:03:51";27107304;45,54;2,21;10,04;"2020-07-15";227,58
"2020-10-01 12:03:51";27107304;45,92;1,67;9,66;"2020-07-15";227,58
"2020-10-01 12:03:51";27107304;46,3;1,1;9,27;"2020-07-15";227,58
"2020-10-01 12:03:51";27107304;46,68;0,53;8,89;"2020-07-15";227,58
"2020-09-20 05:05:34";27104853;24,42;5,58;0;"2020-03-01";220,68
"2020-10-02 13:25:30";27107098;8,59;0,54;0,48;"2020-07-01";28,24
"2020-10-02 13:25:30";27107098;8,73;0,34;0,34;"2020-07-01";28,24
"2020-10-02 13:25:30";27107098;8,89;0,16;0,17;"2020-07-01";28,24
"2020-09-24 11:05:27";27104632;875,99;0;0;"2020-09-01";875,99
"2020-09-20 05:05:34";27104632;200;0;0;"2020-09-01";875,99
"2020-10-02 13:25:30";27107704;39,47;0,82;15,61;"2020-08-01";114,72
"2020-10-02 13:25:30";27107704;40,94;1,75;16,19;"2020-08-01";114,72
"2020-10-01 12:03:51";27052943;151,34;0,95;0;"2020-09-01";152,19
"2020-09-20 05:05:34";27108717;58,94;0,26;0;"2020-09-01";59,16
"2020-09-12 05:05:32";27109315;38,11;31,5;44,05;"2020-09-01";113,6
"2020-09-06 05:05:04";27052353;190;8,92;0;"2020-09-01";198,8
"2020-09-06 05:05:04";27053108;131,69;0;0;"2020-09-01";131,69
"2020-09-05 05:05:06";27053108;24,8;0,2;0;"2020-09-01";131,69
"2020-09-27 05:05:30";27108104;154,16;-34,71;29,27;"2020-09-01";183,43
"2020-09-18 10:32:14";27107104;244,46;1,88;0;"2020-09-01";246,34
"2020-09-14 17:47:18";27109316;53,51;8,71;55,08;"2020-08-01";801,26
"2020-09-14 17:47:18";27109316;182,14;0,56;0;"2020-08-01";801,26
"2020-09-27 05:05:30";27108719;296,98;4,65;0;"2020-09-01";301,26
"2020-09-12 05:05:32";27107105;143,56;1,1;51,95;"2020-09-01";196,49
"2020-09-14 17:47:18";27107706;28,42;0,16;0;"2020-09-01";28,56
"2020-09-17 05:05:32";27104020;1,13;0;0;"2020-09-01";1,13
"2020-09-12 05:05:32";27109520;15,99;0,09;0;"2020-09-01";16,07
"2020-09-17 05:05:32";27107090;1727,12;15,16;0;"2020-09-01";1741,19
"2020-09-24 11:05:27";27109939;5;0,63;12,48;"2020-07-29";53,25
"2020-09-24 11:05:27";27109939;5;0,13;12,4;"2020-07-29";53,25
"2020-09-24 11:05:27";27109939;5;0,33;12,28;"2020-07-29";53,25
"2020-09-27 05:05:30";27107091;45,25;3,1;2,57;"2020-09-01";50,85
"2020-09-20 05:05:34";27109320;0;4,1;0;"2020-08-01";40,65
"2020-09-20 05:05:34";27109320;35,06;1,5;14,94;"2020-08-01";46,43
"2020-09-24 11:05:27";27109933;5;0,09;0;"2020-07-29";15,31
"2020-09-24 11:05:27";27109933;5;0,18;0;"2020-07-29";15,31
"2020-09-24 11:05:27";27109933;5;0,04;0;"2020-07-29";15,31
"2020-10-01 12:03:51";27108720;90;7,48;0;"2020-07-01";97,48
"2020-09-17 05:05:32";27108313;32,46;2,35;17,98;"2020-08-01";199,56
"2020-09-17 05:05:32";27108313;227,47;7,21;22,53;"2020-08-01";199,56
"2020-10-02 13:25:30";27110134;64,6;3,25;23,4;"2020-08-01";180,79
"2020-10-02 13:25:30";27110134;65,55;1,54;22,45;"2020-08-01";180,79
"2020-09-27 05:05:30";27109720;23,54;0,39;0;"2020-09-01";1,22
"2020-10-02 13:25:30";27108314;15,84;0,66;1,72;"2020-08-01";36,08
"2020-10-02 13:25:30";27108314;16,92;0,32;0,64;"2020-08-01";36,08
"2020-09-24 11:05:27";27109524;35,59;0,13;0;"2020-09-01";35,7
"2020-09-20 05:05:34";27109524;281,6;2,78;0;"2020-09-01";35,63
"2020-09-10 05:05:33";27108520;152,86;0,77;0;"2020-09-01";153,53
"2020-09-23 16:56:04";27108315;0;2,99;33,01;"2020-08-01";158,23
"2020-09-05 05:05:06";27052637;404,06;0,51;0;"2020-09-01";404,06
"2020-09-17 05:05:32";27108521;84,97;15,03;0;"2020-08-01";115,03
"2020-10-01 12:03:51";27109940;180,73;21,39;0,83;"2020-09-01";202,82
"2020-10-01 12:03:51";27109317;153,32;0,1;0;"2020-09-01";153,32
"2020-09-10 05:05:33";27109317;160,4;0,82;9,24;"2020-09-01";323,68
"2020-09-12 05:05:32";27109919;0;20,45;0;"2020-08-01";835,5
"2020-09-12 05:05:32";27109919;103,53;0;0;"2020-08-01";835,5
"2020-09-12 05:05:32";27109919;166,04;0;0;"2020-08-01";835,5
"2020-09-12 05:05:32";27109919;545,99;0;0;"2020-08-01";835,5
"2020-09-27 05:05:30";27147979;12,21;0,24;3,51;"2020-09-01";15,95
"2020-10-01 12:03:51";27109920;26,57;0,29;15,94;"2020-09-01";42,78
"2020-10-02 13:25:30";27109921;64,26;1,33;0;"2020-07-01";218,18
"2020-10-02 13:25:30";27109921;137,34;2,73;12,66;"2020-07-01";218,18
"2020-09-12 05:05:32";27107490;18,95;0,48;0;"2020-08-01";49,56
"2020-09-12 05:05:32";27107490;25,11;0,17;4,89;"2020-08-01";49,56
"2020-10-01 12:03:51";27110147;21,15;0,22;9,19;"2020-09-01";30,34
"2020-09-23 16:56:04";27107491;145,23;-32,37;9,14;"2020-07-01";467,54
"2020-09-23 16:56:04";27107491;145,94;-33,36;8,38;"2020-07-01";467,54
"2020-09-23 16:56:04";27107491;146,62;-34,36;7,7;"2020-07-01";467,54
"2020-09-27 05:05:30";27109523;15,87;0,31;6,89;"2020-09-01";22,76
"2020-10-01 12:03:51";27140578;70;0;0;"2020-08-10";488,43
"2020-10-01 10:10:32";27140578;24,9;0;0;"2020-08-10";488,43
"2020-10-01 10:10:32";27140578;5;0;0;"2020-08-10";488,43
"2020-09-27 05:05:30";27140578;10;0;0;"2020-08-10";588,33
"2020-09-23 17:33:18";27140578;78,95;0;0;"2020-08-10";531,55
"2020-09-17 13:11:21";27140578;27;0;0;"2020-08-10";610,5
"2020-09-24 11:05:27";27107492;368,02;-32,65;2,76;"2020-09-01";370,78
"2020-09-24 11:05:27";27072279;112,95;-32,67;84,3;"2020-09-01";197,25
"2020-09-05 05:05:06";27052811;87,7;0,09;65,45;"2020-09-01";153,15
"2020-09-27 05:05:30";27144411;4,9;0;0;"2020-08-13";36,8
"2020-09-27 05:05:30";27144411;4,9;0;0;"2020-08-13";36,8
"2020-09-27 05:05:30";27144411;7,93;0;0;"2020-08-13";36,8
"2020-09-27 05:05:30";27144411;13,19;0,29;5,61;"2020-08-13";36,8
"2020-09-10 05:05:33";27107272;0;0,26;69,24;"2020-09-01";69,24
"2020-09-27 05:05:30";27109093;32,07;1;0;"2020-08-01";98,78
"2020-09-27 05:05:30";27109093;61,96;0,97;2,84;"2020-08-01";98,78
"2020-10-01 12:03:51";27109901;32,03;4,99;2,63;"2020-08-01";85,17
"2020-10-01 12:03:51";27109901;41,19;0,28;4,09;"2020-08-01";85,17
"2020-09-14 17:47:18";27109499;0;0,4;68,8;"2020-09-01";68,8
"2020-09-10 05:05:33";27045578;60,6;-34,88;0;"2020-08-31";60,6
"2020-09-12 05:05:32";27109500;70,33;0,37;19,75;"2020-09-01";90,45
"2020-09-10 05:05:33";27109888;11,91;0,07;2,43;"2020-08-01";153,64
"2020-09-10 05:05:33";27109888;120;19,32;0;"2020-08-01";153,64
"2020-09-23 16:56:04";27109902;13,62;0,34;0;"2020-08-01";64,4
"2020-09-23 16:56:04";27109902;41,18;0,54;8,82;"2020-08-01";64,4
"2020-09-05 05:05:06";27052051;1770,58;2,22;0;"2020-09-01";1770,58
"2020-09-05 05:05:06";27053283;200;6,83;0;"2020-09-01";206,57
"2020-09-23 16:56:04";27110291;0;0,75;5,23;"2020-08-01";58,07
"2020-09-23 16:56:04";27110291;35,16;1,13;7,73;"2020-08-01";58,07
"2020-09-06 05:05:04";27052102;200;0,33;0;"2020-09-01";200,33
"2020-09-05 05:05:06";27053424;285,94;0,36;0;"2020-09-01";285,94
"2020-09-23 16:56:04";27108283;31,22;0,63;14,3;"2020-09-01";45,52
"2020-09-24 11:05:27";27107669;0;9,12;0;"2020-09-01";9,12
"2020-10-02 13:25:30";27107261;3,9;0;0;"2020-08-01";48,68
"2020-10-02 13:25:30";27107261;8,01;0,23;0;"2020-08-01";48,68
"2020-10-02 13:25:30";27107261;33,35;0,65;2,57;"2020-08-01";48,68
"2020-10-01 12:03:51";27108678;0;0,29;75,03;"2020-09-01";75,03
"2020-09-18 10:32:14";27073795;223,22;2,1;0;"2020-09-01";225,32
"2020-09-17 05:05:32";27105270;49,03;6,53;0;"2020-03-01";55,5
"2020-10-01 12:03:51";27105687;30,67;0;0;"2019-01-01";30,67
"2020-09-24 11:05:27";27109091;183,45;1,61;0;"2020-09-01";184,94
"2020-09-10 05:05:33";27109091;16,55;2,45;0;"2020-09-01";202,32
"2020-09-06 05:05:04";27052873;9,18;0,01;0;"2020-09-01";9,18
"2020-09-05 05:05:06";27052873;32,44;0,03;19,07;"2020-09-01";9,18
"2020-10-01 10:10:32";27107459;60,63;3,2;49,24;"2020-08-01";230,5
"2020-10-01 10:10:32";27107459;61,29;1,54;54,71;"2020-08-01";230,5
"2020-09-24 11:05:27";27109489;5;46,57;7,77;"2020-08-01";59,31
"2020-09-24 11:05:27";27153133;5;0,16;15,45;"2020-09-01";20,61
"2020-10-01 12:03:51";27108065;0;1,12;140,72;"2020-09-01";140,72
"2020-10-01 12:03:51";27106308;518,75;0;0;"2020-08-24";518,75
"2020-10-01 12:03:51";27107860;150;4,92;0;"2020-09-01";154,82
"2020-09-17 05:05:32";27108282;13,64;0,42;1,36;"2020-08-01";30,53
"2020-09-17 05:05:32";27108282;13,89;0,13;1,11;"2020-08-01";30,53
"2020-09-20 05:05:34";27110111;46,45;0,54;11,99;"2020-09-01";58,44
"2020-09-05 05:05:06";27052265;150;0,45;0;"2020-09-01";150,26
"2020-09-06 05:05:04";27052629;103,41;0,17;44,92;"2020-09-01";148,33
"2020-09-11 05:05:31";27109687;0;0,09;32,74;"2020-09-01";32,74
"2020-09-18 10:32:14";27053997;68,19;0;0;"2020-08-02";68,19
"2020-09-05 05:05:06";27053133;73,43;0,05;17,44;"2020-09-01";90,87
"2020-09-05 05:05:06";27052744;61,42;0,05;29,62;"2020-09-01";91,04
"2020-09-12 05:05:32";27137439;56,78;0;0;"2020-09-08";56,78
"2020-09-06 05:05:04";27053375;61,42;0,1;29,62;"2020-09-01";91,04
"2020-09-06 05:05:04";27045039;57,47;0,01;0;"2020-08-31";57,47
"2020-10-06 18:05:54";27108881;200;0;0;"2020-06-29";494,56
"2020-09-17 05:05:32";27052010;48,24;0,33;0;"2020-09-01";48,54
"2020-09-06 05:05:04";27052010;631,19;1,28;0;"2020-09-01";48,24
"2020-09-24 11:05:27";27105681;33,18;0;0;"2018-07-16";33,18
